# Measurement file: 
 # Project: HPK 6 inch 2018
 # Sensor Type: 2S
 # ID: VPX28442_18_2S_side1
 # Operator: Dominic
 # Date: Tue Mar 12 15:26:37 2019


# implant_width: 22
# implant_length: 0
# metal_width: 32
# Campaign: Hamamatsu 6inch 2S
# Creator: Dominic Bloech 03.12.2018
# type: p-type
# pitch: 90
# metal_length: 49504
# thickness: 240


Pad                     Istrip                  Rpoly                   Idark                   Cac                     Cint                    Idiel                   Rint                    Temperature             Humidity                
#                       current[A]              res[Ohm]                current[A]              cap[F]                  cap[F]                  current[A]              res[Ohm]                degree[C]               rel. percent[rel%]      
152.0                   -1.80119066667e-10      1929705.65646           -2.10778666667e-07      1.45216666667e-10       2.09315666667e-12       1.12946296667e-10       --                      22.1                    23.2                    
153.0                   -1.92038533333e-10      1936495.61572           -2.11245e-07            1.45258333333e-10       2.09595e-12             -3.86959666667e-12      --                      22.0                    23.3                    
154.0                   -1.798561e-10           1928074.4281            -2.10592333333e-07      1.45282333333e-10       2.09460666667e-12       8.02470333333e-11       --                      22.0                    23.2                    
155.0                   -1.789608e-10           1932994.65075           -2.10474e-07            1.45355333333e-10       2.09274e-12             5.60908466667e-11       2.68392498445e+11       22.0                    23.4                    
156.0                   -1.734015e-10           1933637.68922           -2.105e-07              1.45209e-10             2.08358666667e-12       4.776966e-11            --                      22.0                    23.5                    
157.0                   -1.730579e-10           1928782.00518           -2.10810666667e-07      1.45259333333e-10       2.09408e-12             4.474767e-11            --                      22.0                    23.5                    
158.0                   -1.66868233333e-10      1930199.8613            -2.10026333333e-07      1.45284666667e-10       2.09202666667e-12       -2.772807e-11           --                      22.0                    23.6                    
159.0                   -1.800865e-10           1927301.12176           -2.10544666667e-07      1.45255e-10             2.08831666667e-12       1.19231466667e-11       --                      22.0                    23.7                    
160.0                   -1.71824433333e-10      1932823.15073           -2.10206333333e-07      1.45283e-10             2.07955333333e-12       7.7196e-12              --                      22.0                    23.7                    
161.0                   -1.72700066667e-10      1926734.01269           -2.10056e-07            1.45232333333e-10       2.09934e-12             3.87901866667e-11       --                      22.0                    23.7                    
