# Measurement file: 
 # Project: HPK 6 inch 2018
 # Sensor Type: 2S
 # ID: VPX28442_17_2S_side1
 # Operator: Dominic
 # Date: Wed Mar 13 13:17:01 2019


# implant_width: 22
# implant_length: 0
# metal_width: 32
# Campaign: Hamamatsu 6inch 2S
# Creator: Dominic Bloech 03.12.2018
# type: p-type
# pitch: 90
# metal_length: 49504
# thickness: 240


Pad                     Istrip                  Rpoly                   Idark                   Cac                     Cint                    Idiel                   Rint                    Temperature             Humidity                
#                       current[A]              res[Ohm]                current[A]              cap[F]                  cap[F]                  current[A]              res[Ohm]                degree[C]               rel. percent[rel%]      
117.0                   -1.87637033333e-10      1928748.69434           -2.10238333333e-07      1.45347666667e-10       2.10791666667e-12       5.50805266667e-11       --                      21.9                    19.3                    
118.0                   -1.87237466667e-10      1924030.19666           -2.09662666667e-07      1.45346666667e-10       2.09883333333e-12       -3.04124666667e-11      --                      21.9                    19.3                    
119.0                   -1.82881766667e-10      1933527.19795           -2.09872e-07            1.45351e-10             2.11225333333e-12       8.72147e-11             --                      21.9                    19.3                    
120.0                   -1.83743766667e-10      1925683.79443           -2.10369e-07            1.45304333333e-10       2.09809e-12             6.37460923333e-11       --                      21.9                    19.4                    
121.0                   -1.732143e-10           1935771.91745           -2.10597e-07            1.45329666667e-10       2.10583333333e-12       3.11002866667e-11       --                      21.9                    19.4                    
122.0                   -1.81509233333e-10      1928543.88474           -2.10835666667e-07      1.45337e-10             2.11072333333e-12       -9.0325e-12             --                      21.9                    19.4                    
123.0                   -1.72115533333e-10      1930323.61357           -2.10072333333e-07      1.45382666667e-10       2.10583666667e-12       8.74331e-11             --                      21.9                    19.4                    
124.0                   -1.828472e-10           1929728.10407           -2.10722e-07            1.45278e-10             2.10103333333e-12       4.60491366667e-11       --                      21.9                    19.4                    
125.0                   -1.78703066667e-10      1927637.77485           -2.09975e-07            1.45338e-10             2.09503666667e-12       5.08785753333e-11       --                      21.9                    19.4                    
126.0                   -1.79127e-10            1931664.01286           -2.09375e-07            1.45357e-10             2.10926666667e-12       4.31616693333e-11       --                      21.9                    19.4                    
127.0                   -1.92013166667e-10      1926709.93165           -2.09529666667e-07      1.45297666667e-10       2.10989333333e-12       1.80152466667e-11       --                      21.9                    19.4                    
128.0                   -1.83903633333e-10      1936063.70444           -2.10442666667e-07      1.45383e-10             2.10894666667e-12       1.02898566667e-10       --                      21.9                    19.4                    
129.0                   -1.75057e-10            1927132.01774           -2.10170666667e-07      1.45325333333e-10       2.10330666667e-12       -5.07277333333e-12      --                      21.9                    19.4                    
